,id,vignette_name,generation_number,generation_time,response,reflection_score
3179,33,Josh,5,8179,call a taxi,43
3180,33,Brad,0,17868,call for help,100
3181,33,Brad,1,11860,start a fire not for signal,74
3182,33,Brad,2,10564,stay putmake shelter,100
3183,33,Brad,3,11236,keep hiking,26
3184,33,Brad,4,11075,searchhunt for food,59
3185,33,Brad,5,9157,killeat his friends,0
3186,63,Eunice,0,23791,walk away,50
3187,63,Eunice,1,19119,create a diversion,66
3188,63,Eunice,2,16250,take the bag,39
3189,63,Eunice,3,9342,throw something,33
3190,63,Eunice,4,16117,look elsewhere,50
3191,63,Eunice,5,21888,jump,38
3192,63,Mary,0,33885,turn in a paper with her name only,17
3193,63,Mary,1,5905,turn in a paper with her first name only,15
3194,63,Mary,2,4219,turn in a paper with her last name only,13
3195,63,Mary,3,7072,turn in a paper with her numbers only,13
3196,63,Mary,4,17567,turn in a paper with some letters  only,15
3197,63,Mary,5,7540,turn in a paper with a sentence,11
3198,63,Eamon,0,14765,turn slightly,48
3199,63,Eamon,1,4203,veer slightly,50
3200,63,Eamon,2,4020,move slightly,51
3201,63,Eamon,3,14231,swerve slightly,50
3202,63,Eamon,4,13312,swerve the other direction,50
3203,63,Eamon,5,5488,veer the other direction,50
3204,63,Brian,0,20838,create a fictional story to explain,50
3205,63,Brian,1,20939,create a different fictional story to explain,50
3206,63,Brian,2,6722,create an even different fictional story to explain,50
3207,63,Brian,3,7106,create a good different fictional story to explain,50
3208,63,Brian,4,3936,create a bad different fictional story to explain,50
3209,63,Brian,5,10277,create a new different fictional story to explain,51
3210,63,Josh,0,14382,change his flight,72
3211,63,Josh,1,21321,call an uber,53
3212,63,Josh,2,8541,call a lyft,53
3213,63,Josh,3,6990,rent a scooter,27
3214,63,Josh,4,6189,hop,11
3215,63,Josh,5,3786,jog,23
3216,63,Liz,0,7674,yell,40
3217,63,Liz,1,2418,shout,31
3218,63,Liz,2,3218,scream,24
3219,63,Liz,3,4487,semaphores,13
3220,63,Liz,4,6906,glowsticks,26
3221,63,Liz,5,4269,dance,10
3222,63,Heinz,0,8191,rob a bank,23
3223,63,Heinz,1,14247,free treatment upon arrest for crime,28
3224,63,Heinz,2,8291,blackmail,28
3225,63,Heinz,3,4503,more crimes,23
3226,63,Heinz,4,19537,flee,24
3227,63,Heinz,5,3253,die,23
3228,63,Brad,0,4987,die,26
3229,63,Brad,1,22223,count sheep,50
3230,63,Brad,2,4003,count goats,51
3231,63,Brad,3,4804,count crows,49
3232,63,Brad,4,4287,count clouds,50
3233,63,Brad,5,4904,count regrets,51
3234,63,Darya,0,6489,flee,25
3235,63,Darya,1,2501,die,24
3236,63,Darya,2,2902,crime,25
3237,63,Darya,3,4303,dance,22
3238,63,Darya,4,3168,shout,20
3239,63,Darya,5,10543,do a survey,19
3240,41,Eunice,0,53268,ask someone else to talk to the teen,58
3241,41,Eunice,1,21795,yell at the family,69
3242,41,Eunice,2,11944,take pictures of the teen,81
3243,41,Eunice,3,9719,distract the teen,40
3244,41,Eunice,4,13725,ask the teen for help,28
3245,41,Eunice,5,6546,call the family over for help,65
3246,41,Brad,0,33291,sleep,9
3247,41,Brad,1,7888,start a fire as a signal,85
3248,41,Brad,2,13001,hike towards more populated area,81
3249,41,Brad,3,23320,run,36
3250,41,Brad,4,9702,yell,61
3251,41,Brad,5,12748,shoot off a flare,75
3252,41,Darya,0,34668,sit outside with him and listen,45
3253,41,Darya,1,6130,scalp a ticket,57
3254,41,Darya,2,16268,have someone meet them half way with the ticket,60
3255,41,Darya,3,9653,have someone come all the way with the ticket,71
3256,41,Darya,4,17843,trade on and off going in with the ticket,66
3257,41,Darya,5,8455,drink heavily,87
3258,41,Eamon,0,23641,stop and wait,85
3259,41,Eamon,1,35038,try to get their attention to pull over,28
3260,41,Eamon,2,10532,nothing,31
3261,41,Eamon,3,21400,signal someone else ,15
3262,41,Eamon,4,14687,steer them off the road,8
3263,41,Eamon,5,5914,bump into them,10
3264,41,Mary,0,12973,fake sick,57
3265,41,Mary,1,7903,have mom bring it to school,78
3266,41,Mary,2,18387,tell teacher she will bring it in tomorrow,60
3267,41,Mary,3,6598,fake sick,30
3268,41,Mary,4,16344,pretend she just realized she didnt have it,21
3269,41,Mary,5,18628,cry,6
3270,41,Josh,0,11952,run to the airport,39
3271,41,Josh,1,9180,wait for someone to help,43
3272,41,Josh,2,10825,reschedule trip,65
3273,41,Josh,3,43490,take the next flight,72
3274,41,Josh,4,11102,take a train instead,29
3275,41,Josh,5,23402,get a rental car delivered to him,70
3276,41,Heinz,0,22568,ask doctor for cheaper  generic med,68
3277,41,Heinz,1,22326,get samples,64
3278,41,Heinz,2,15271,not get the medication,8
3279,41,Heinz,3,25275,find another  treatment,44
3280,41,Heinz,4,17893,try for a medical trial,54
3281,41,Heinz,5,12359,explain situation to doctor,36
3282,41,Liz,0,12454,nothing,31
3283,41,Liz,1,20594,explain to the gym to go find her friend,72
3284,41,Liz,2,23181,ask if they will let her in this one time,80
3285,41,Liz,3,16136,ask for a trial period,71
3286,41,Liz,4,5627,nothing,7
3287,41,Liz,5,5653,cry,26
3288,41,Brian,0,22497,setup cameras,69
3289,41,Brian,1,15466,work  extra to pay off the missing money,65
3290,41,Brian,2,6915,take out of his paycheck,66
3291,41,Brian,3,7427,take out of the coworkers paycheck,69
3292,41,Brian,4,13796,scream at everyone,7
3293,41,Brian,5,9488,ask the manager for help,31
3294,37,Eunice,0,29292,talk to the teen,62
3295,37,Eunice,1,21493,watch closely,60
3296,37,Eunice,2,36351,go talk to the family,61
3297,37,Eunice,3,17389,leave the place,71
3298,37,Eunice,4,15712,call the police,67
3299,37,Eunice,5,13568,dont do anything,37
3300,37,Heinz,0,26780,gofund me page,82
3301,37,Heinz,1,11992,fundraiser,84
3302,37,Heinz,2,16061,get a personal loan,81
3303,37,Heinz,3,11879,ignore the issue,24
3304,37,Heinz,4,13550,ask relatives for money,59
3305,37,Heinz,5,38680,work extra jobs,62
3306,37,Josh,0,23152,call a uber,90
3307,37,Josh,1,11200,walk to the airport,39
3308,37,Josh,2,12162,get a later flight,83
3309,37,Josh,3,30615,get a ride with another person,42
3310,37,Josh,4,10060,call a friend,53
3311,37,Josh,5,8200,get a tow,60
3312,37,Brian,0,26160,tell the boss,82
3313,37,Brian,1,10790,ignore the situation,35
3314,37,Brian,2,14215,borrow the money,55
3315,37,Brian,3,26694,change the numbers,31
3316,37,Brian,4,20896,put his own money in ,57
3317,37,Brian,5,13002,dont do anything,32
3318,37,Brad,0,34229,find a stream for water,68
3319,37,Brad,1,7676,smoke signals,75
3320,37,Brad,2,39788,look for which direction if they have a compass,76
3321,37,Brad,3,17016,try using a cell phone,76
3322,37,Brad,4,11088,backtrack,69
3323,37,Brad,5,30869,find any markings on the trails,57
3324,37,Eamon,0,7790,call police,69
3325,37,Eamon,1,17095,stay away,70
3326,37,Eamon,2,10762,flash headlights,45
3327,37,Eamon,3,9190,beep horn,48
3328,37,Eamon,4,7968,pass the car,48
3329,37,Eamon,5,13876,pull over,71
3330,37,Mary,0,18020,ask her mom to being the homework,69
3331,37,Mary,1,8898,get an extension,61
3332,37,Mary,2,7586,ignore it,39
3333,37,Mary,3,10293,tell the teacher,61
3334,37,Mary,4,29182,act sick and go to the nurse,43
3335,37,Mary,5,6582,skip class,37
3336,37,Liz,0,17034,skip it,39
3337,37,Liz,1,11232,tell her friend,69
3338,37,Liz,2,13890,get another membership,83
3339,37,Liz,3,30901,have her friend renew it and pay her back,67
3340,37,Liz,4,15946,dont showup,36
3341,37,Liz,5,43000,use someones phone ,64
3342,37,Darya,0,15242,get another ticket ,62
3343,37,Darya,1,24780,dont go to the concert,40
3344,37,Darya,2,23212,tell him you are sick,54
3345,37,Darya,3,15014,buy another ticket,59
3346,37,Darya,4,24462,have him go by himself,38
3347,37,Darya,5,17784,dont show up,21
3348,95,Eamon,0,29608,he could flash his lights at the driver,84
3349,95,Eamon,1,10299,he could try and get the car to pull over,57
3350,95,Eamon,2,45386,continue to follow the driver to try and make sure that no one gets hurt,21
3351,95,Eamon,3,27083,try and pull up next to the driver to get their attention,79
3352,95,Eamon,4,14344,turn around and go the opposite way,0
3353,95,Eamon,5,32209,run your car into their car so that you get them to stop driving,10
3354,95,Brian,0,28573,quit,0
3355,95,Brian,1,20240,put all the tip money in to replace the missing money,57
3356,95,Brian,2,60609,accuse a customer of stealing the money,0
3357,95,Brian,3,15584,tell your manager that a coworker stole the money,0
3358,95,Brian,4,38156,distract your manager with a bigger problem,0
3359,95,Brian,5,97504,say that a dog ate it when it feel to the ground,0
3360,95,Mary,0,14691,say that the dog ate it,29
3361,95,Mary,1,11022,ask if she can turn in the assignment tomorrow,100
3362,95,Mary,2,39491,tell the teacher that her brother ripped it up this morning,8
3363,95,Mary,3,23240,skip school that day altogether,0
3364,95,Mary,4,24392,say that she doesnt know where it went because she put it in her backpack,73
3365,95,Mary,5,21436,say that a fellow classmate stole her assignment,0
3366,95,Josh,0,93042,call an uber,99
3367,95,Josh,1,41708,jump on the back of a moving vehicle,14
3368,95,Josh,2,14118,moonwalk to the airport,17
3369,95,Josh,3,17073,borrow a bike,65
3370,95,Josh,4,11298,borrow a scooter,41
3371,95,Josh,5,25495,wave frantically in the air hoping a helicopter will see him and come to his rescue,6
3372,95,Brad,0,31040,look for a nearby place that would be out of the wind,89
3373,95,Brad,1,20876,create a large bonfire for warmth and signal for help,100
3374,95,Brad,2,22277,use dead reckoning to walk in a straight line until they find a road,58
3375,95,Brad,3,13710,use the moss grows on the north side of trees to navigate back,43
3376,95,Brad,4,17419,find a river and follow it downstream to eventually find civilization,62
3377,95,Brad,5,9548,set up traps to catch food,18
3378,95,Darya,0,19217,yell at him for being forgetful,33
3379,95,Darya,1,16852,try to flirt with the doorman to get him in,58
3380,95,Darya,2,18980,steal a ticket from someone nearby,18
3381,95,Darya,3,25520,make a large scene to attempt to delay the concert giving him enough time to go home and get the ticket,3
3382,95,Darya,4,11176,pray for help,42
3383,95,Darya,5,19739,use the spare ticket she had on her because she knew he wouldnt remember,100
3384,95,Eunice,0,26148,ask him to come over and hang out with her,60
3385,95,Eunice,1,7147,throw some sand at him,27
3386,95,Eunice,2,33571,ask him if they have anything worth taking,44
3387,95,Eunice,3,27145,make a big scene so that other people might do something,38
3388,95,Eunice,4,9266,take a nap,42
3389,95,Eunice,5,22025,ask him if he could help with her sunscreen,58
3390,95,Liz,0,23062,flirt with the attendent to let her in,57
3391,95,Liz,1,14722,borrow someone elses card to help her get into the gym,55
3392,95,Liz,2,22390,fake an injury hoping they would let her in,35
3393,95,Liz,3,16403,break a window,4
3394,95,Liz,4,14694,pretend someone stole her badge and came in,39
3395,95,Liz,5,11810,speak to the manager,100
3396,95,Heinz,0,28395,try to steal the medication,0
3397,95,Heinz,1,12884,sell drugs to raise money,0
3398,95,Heinz,2,25676,create a wellness strike outside of the pharmacy to force them to lower prices for life saving medications,33
3399,95,Heinz,3,26231,get into government and work to create better laws around drug pricing,79
3400,95,Heinz,4,4297,get better insurance,61
3401,95,Heinz,5,33909,politely ask for an iou so that they can recover and then be able to work more to pay it,72
3402,85,Brad,0,21054,start a fire for signal,74
3403,85,Brad,1,8716,search for help,88
3404,85,Brad,2,11419,search for water,96
3405,85,Brad,3,15887,do nothing but wait,26
3406,85,Brad,4,22088,look for the nearest road to flag down help,93
3407,85,Brad,5,23626,send a friend to look for help,84
3408,85,Brian,0,69690,leave the store without saying anything to anyone,6
3409,85,Brian,1,31060,tell his manager the money got lost somehow,1
3410,85,Brian,2,13286,blame customers for underpaying,0
3411,85,Brian,3,17739,blame another employee for miscounting,0
3412,85,Brian,4,18802,ask a friend or family member for donations,75
3413,85,Brian,5,15555,ask his coworkers what to do,62
3414,85,Liz,0,15052,go home without saying anything,4
3415,85,Liz,1,6367,go home and tell her friend the truth,81
3416,85,Liz,2,28009,ask her friend to help her renew the membership,37
3417,85,Liz,3,43015,pretend her membership card got lost,1
3418,85,Liz,4,26007,make an excuse for why she couldnt go to the gym at all,33
3419,85,Liz,5,21707,offer to do something else besides go to the gym borrowing a phone from someone,54
3420,85,Eunice,0,21907,distract the teen,58
3421,85,Eunice,1,4900,throw something at the teen,0
3422,85,Eunice,2,15655,have a friend watch closely while she asks around,71
3423,85,Eunice,3,18421,involve a lifeguard,54
3424,85,Eunice,4,38659,ask a friend what to do,67
3425,85,Eunice,5,18209,yell that shes being robbed,0
3426,85,Josh,0,12614,call the police for help,85
3427,85,Josh,1,28290,call the airport and explain what happened,76
3428,85,Josh,2,17303,call uber,100
3429,85,Josh,3,18055,sit there and do nothing,0
3430,85,Josh,4,106688,call a mechanic,82
3431,85,Josh,5,39032,call 911 and pretend its an emergency,0
3432,85,Mary,0,13819,go home,0
3433,85,Mary,1,16086,pretend she had no idea about the assignment,0
3434,85,Mary,2,16105,ask the teacher for an extension,54
3435,85,Mary,3,14021,pretend to be sick,0
3436,85,Mary,4,11268,ask a friend for help,80
3437,85,Mary,5,19823,blame her mom for what happened,0
3438,85,Heinz,0,13121,sell unneeded possessions,98
3439,85,Heinz,1,17504,explain the situation to the hospital,100
3440,85,Heinz,2,71293,go to another less expensive country for treatment,59
3441,85,Heinz,3,12802,steal the money,0
3442,85,Heinz,4,4116,steal the medication,0
3443,85,Heinz,5,11738,try to negotiate with the doctor,93
3444,85,Darya,0,10183,try to get his ticket on the phone to show,92
3445,85,Darya,1,19306,ask if anyone would be willing to give up their ticket,62
3446,85,Darya,2,8835,steal someone elses ticket,0
3447,85,Darya,3,22523,go home and watch the concert on tv,73
3448,85,Darya,4,22474,find something else to do instead,65
3449,85,Darya,5,13485,offer to make it up to him with a gift or another experience,100
3450,85,Eamon,0,13552,turn around and go the other way,60
3451,85,Eamon,1,4932,call the police,93
3452,85,Eamon,2,10884,flash his lights at the driver to get their attention,53
3453,85,Eamon,3,28092,stop his vehicle and wait several minutes to let the driver get out of range,88
3454,85,Eamon,4,17758,pass the car while gesturing to them to pull over,40
3455,85,Eamon,5,42345,call aaa to have a driver pull them over and give them a ride,85
3456,47,Josh,0,58387,call and uber or lyft  take a bus take a light rail,100
3457,47,Josh,1,26297,delay his flight,89
3458,47,Josh,2,39778,sit down and cry,0
3459,47,Josh,3,42318,take the light rail train,91
3460,47,Josh,4,41939,take a later plane,95
3461,47,Josh,5,10900,take a bus,86
3462,47,Brad,0,43504,ration food,100
3463,47,Brad,1,32942,gather wood and start signal fire,100
3464,47,Brad,2,28532,stay together but search for water source,84
3465,47,Brad,3,52098,erect primitive shelter from elements,95
3466,47,Brad,4,37352,gather small sticks and fallen branches to keep fire going,99
3467,47,Brad,5,9343,pray for rescue,92
3468,47,Eunice,0,42914,move closer to where the family was sitting,34
3469,47,Eunice,1,16774,look for a lifeguard ,100
3470,47,Eunice,2,46074,take pictures with her phone camera to identify the person ,100
3471,47,Eunice,3,32968,get help from other people around her,100
3472,47,Eunice,4,62288,scream at the top of her lungs to attract attention,74
3473,47,Eunice,5,8334,run away,0
3474,47,Mary,0,36265,cry,0
3475,47,Mary,1,62911,turn in a blank page,0
3476,47,Mary,2,16780,ell the teacher her dog ate her homework,0
3477,47,Mary,3,51748,go to the nurses office claiming to be sick,0
3478,47,Mary,4,4754,pray,0
3479,47,Mary,5,58914,skip school,0
3480,47,Eamon,0,46206,stop and take a photo of the license plate ,31
3481,47,Eamon,1,112100,pull into vacant lot and call for help,100
3482,47,Eamon,2,81908,pull alongside the car to see if he is alert,17
3483,47,Eamon,3,50201,pray,21
3484,47,Eamon,4,25432,turn around and go the other way after calling 911,87
3485,47,Eamon,5,36930,nudge the driver to the side of the road,0
3486,47,Brian,0,46117,go over the register and receipts again to look for discrepancy,73
3487,47,Brian,1,44258,go through the register to make sure no bills or coins were misplaced,67
3488,47,Brian,2,40474,recheck the receipts against the cash,66
3489,47,Brian,3,24736,make the till right,63
3490,47,Brian,4,19976,use tip money to cover the shortage,100
3491,47,Brian,5,30160,pray,0
3492,47,Darya,0,51837,send ted home to find his own ticket,79
